% time	cellId	IMSI	RNTI	sinrLinear
4.458	1	8	8	0.0204934
4.459	1	9	9	0.0172764
4.46	1	10	10	6.15312e+11
4.461	1	1	1	16.1526
4.462	1	2	2	3.85553
4.463	1	3	3	1.25133
4.464	1	4	4	0.141742
4.465	1	5	5	0.301657
4.466	1	6	6	0.0905951
4.467	1	7	7	0.108568
4.468	1	8	8	0.0225083
4.469	1	9	9	0.0204833
4.47	1	10	10	6.86954e+11
4.471	1	1	1	14.9602
4.472	1	2	2	3.60491
4.473	1	3	3	1.28797
4.474	1	4	4	0.204797
4.475	1	5	5	0.244778
4.476	1	6	6	0.0835446
4.477	1	7	7	0.0868277
4.478	1	8	8	0.0282411
4.479	1	9	9	0.0276509
4.48	1	10	10	7.2081e+11
4.481	1	1	1	13.0948
4.482	1	2	2	3.36165
4.483	1	3	3	1.27515
4.484	1	4	4	0.270948
4.485	1	5	5	0.192776
4.486	1	6	6	0.0786014
4.487	1	7	7	0.0651524
4.488	1	8	8	0.0359031
4.489	1	9	9	0.0359851
4.49	1	10	10	6.92547e+11
4.491	1	1	1	10.9436
4.492	1	2	2	3.28274
4.493	1	3	3	1.232
4.494	1	4	4	0.327798
4.495	1	5	5	0.157474
4.496	1	6	6	0.0766157
4.497	1	7	7	0.0497823
4.498	1	8	8	0.0429422
4.499	1	9	9	0.0423071
4.5	1	10	10	5.99014e+11
4.501	1	1	1	10.8788
4.502	1	2	2	3.08392
4.503	1	3	3	0.656043
4.504	1	4	4	0.182383
4.505	1	5	5	0.302265
4.506	1	6	6	0.111146
4.507	1	7	7	0.0471263
4.508	1	8	8	0.0254654
4.509	1	9	9	0.0210078
4.51	1	10	10	9.18121e+11
4.511	1	1	1	9.46217
4.512	1	2	2	2.50105
4.513	1	3	3	0.499212
4.514	1	4	4	0.220713
4.515	1	5	5	0.285552
4.516	1	6	6	0.106895
4.517	1	7	7	0.0444583
4.518	1	8	8	0.0312988
4.519	1	9	9	0.0147756
4.52	1	10	10	1.12591e+12
4.521	1	1	1	8.38701
4.522	1	2	2	2.25498
4.523	1	3	3	0.472822
4.524	1	4	4	0.302002
4.525	1	5	5	0.239106
4.526	1	6	6	0.104768
4.527	1	7	7	0.039593
4.528	1	8	8	0.0391334
4.529	1	9	9	0.0119927
4.53	1	10	10	1.24861e+12
4.531	1	1	1	7.48287
4.532	1	2	2	2.31194
4.533	1	3	3	0.585174
4.534	1	4	4	0.420966
4.535	1	5	5	0.17712
4.536	1	6	6	0.103185
4.537	1	7	7	0.0341668
4.538	1	8	8	0.0479228
4.539	1	9	9	0.0138783
4.54	1	10	10	1.25659e+12
4.541	1	1	1	6.64483
4.542	1	2	2	2.52936
4.543	1	3	3	0.791749
4.544	1	4	4	0.556413
4.545	1	5	5	0.11827
4.546	1	6	6	0.100601
4.547	1	7	7	0.0297592
4.548	1	8	8	0.0562942
4.549	1	9	9	0.020273
4.55	1	10	10	1.1535e+12
4.551	1	1	1	5.923
4.552	1	2	2	2.71834
4.553	1	3	3	1.01276
4.554	1	4	4	0.67682
4.555	1	5	5	0.0807085
4.556	1	6	6	0.0960257
4.557	1	7	7	0.02767
4.558	1	8	8	0.0628977
4.559	1	9	9	0.0295987
4.56	1	10	10	9.66923e+11
4.561	1	1	1	5.53341
4.562	1	2	2	2.71715
4.563	1	3	3	1.16324
4.564	1	4	4	0.749193
4.565	1	5	5	0.0762342
4.566	1	6	6	0.0892364
4.567	1	7	7	0.0287016
4.568	1	8	8	0.0668731
4.569	1	9	9	0.03921
4.57	1	10	10	7.45076e+11
4.571	1	1	1	5.72384
4.572	1	2	2	2.44442
4.573	1	3	3	1.18248
4.574	1	4	4	0.7524
4.575	1	5	5	0.105369
4.576	1	6	6	0.0808656
4.577	1	7	7	0.0329484
4.578	1	8	8	0.0679717
4.579	1	9	9	0.0462368
4.58	1	10	10	5.37302e+11
4.581	1	1	1	6.64052
4.582	1	2	2	1.93109
4.583	1	3	3	1.05574
4.584	1	4	4	0.681982
4.585	1	5	5	0.15712
4.586	1	6	6	0.0721542
4.587	1	7	7	0.0397067
4.588	1	8	8	0.0666548
4.589	1	9	9	0.0485748
4.59	1	10	10	3.83764e+11
4.591	1	1	1	8.21364
4.592	1	2	2	1.30496
4.593	1	3	3	0.821522
4.594	1	4	4	0.554995
4.595	1	5	5	0.213161
4.596	1	6	6	0.0642722
4.597	1	7	7	0.047772
4.598	1	8	8	0.0642062
4.599	1	9	9	0.0456033
4.6	1	10	10	3.05651e+11
4.601	1	1	1	10.0986
4.602	1	2	2	0.74002
4.603	1	3	3	0.550604
4.604	1	4	4	0.404369
4.605	1	5	5	0.254148
4.606	1	6	6	0.0580841
4.607	1	7	7	0.0554289
4.608	1	8	8	0.0622686
4.609	1	9	9	0.0384105
4.61	1	10	10	3.0364e+11
4.611	1	1	1	11.7859
4.612	1	2	2	0.398414
4.613	1	3	3	0.325835
4.614	1	4	4	0.268636
4.615	1	5	5	0.265876
4.616	1	6	6	0.0537483
4.617	1	7	7	0.0607909
4.618	1	8	8	0.062425
4.619	1	9	9	0.0297207
4.62	1	10	10	3.58204e+11
4.621	1	1	1	12.7215
4.622	1	2	2	0.362087
4.623	1	3	3	0.207099
4.624	1	4	4	0.180586
4.625	1	5	5	0.245765
4.626	1	6	6	0.0505542
4.627	1	7	7	0.0622956
4.628	1	8	8	0.0656824
4.629	1	9	9	0.0227271
4.63	1	10	10	4.41124e+11
4.631	1	1	1	12.5495
4.632	1	2	2	0.60571
4.633	1	3	3	0.215081
4.634	1	4	4	0.156582
4.635	1	5	5	0.201602
4.636	1	6	6	0.047531
4.637	1	7	7	0.0590288
4.638	1	8	8	0.0721351
4.639	1	9	9	0.02046
4.64	1	10	10	5.23395e+11
4.641	1	1	1	11.2674
4.642	1	2	2	1.01108
4.643	1	3	3	0.327113
4.644	1	4	4	0.191541
4.645	1	5	5	0.150926
4.646	1	6	6	0.0436558
4.647	1	7	7	0.0512434
4.648	1	8	8	0.0809729
4.649	1	9	9	0.0245009
4.65	1	10	10	5.84094e+11
4.651	1	1	1	9.23689
4.652	1	2	2	1.40732
4.653	1	3	3	0.487942
4.654	1	4	4	0.262102
4.655	1	5	5	0.112606
4.656	1	6	6	0.0386487
4.657	1	7	7	0.0402724
4.658	1	8	8	0.0904458
4.659	1	9	9	0.0344825
4.66	1	10	10	6.1594e+11
4.661	1	1	1	7.06653
4.662	1	2	2	1.64057
4.663	1	3	3	0.631497
4.664	1	4	4	0.334484
4.665	1	5	5	0.100756
4.666	1	6	6	0.0331186
4.667	1	7	7	0.0283668
4.668	1	8	8	0.0981937
4.669	1	9	9	0.0481379
4.67	1	10	10	6.22919e+11
4.671	1	1	1	5.47813
4.672	1	2	2	1.62695
4.673	1	3	3	0.708917
4.674	1	4	4	0.376306
4.675	1	5	5	0.119459
4.676	1	6	6	0.0285458
4.677	1	7	7	0.0183632
4.678	1	8	8	0.101953
4.679	1	9	9	0.0619765
4.68	1	10	10	6.16224e+11
4.681	1	1	1	5.01185
4.682	1	2	2	1.38286
4.683	1	3	3	0.703926
4.684	1	4	4	0.369308
4.685	1	5	5	0.16126
4.686	1	6	6	0.0269844
4.687	1	7	7	0.0130255
4.688	1	8	8	0.100111
4.689	1	9	9	0.0722744
4.69	1	10	10	6.0636e+11
4.691	1	1	1	5.88797
4.692	1	2	2	1.01315
4.693	1	3	3	0.636822
4.694	1	4	4	0.313767
4.695	1	5	5	0.209865
4.696	1	6	6	0.0304752
4.697	1	7	7	0.0142173
4.698	1	8	8	0.0920222
4.699	1	9	9	0.0764636
4.7	1	10	10	5.97393e+11
4.701	1	1	1	7.96054
4.702	1	2	2	0.668234
4.703	1	3	3	0.553929
4.704	1	4	4	0.229351
4.705	1	5	5	0.246735
4.706	1	6	6	0.0402135
4.707	1	7	7	0.0224815
4.708	1	8	8	0.0786132
4.709	1	9	9	0.073653
4.71	1	10	10	5.84523e+11
4.711	1	1	1	10.7917
4.712	1	2	2	0.478151
4.713	1	3	3	0.504952
4.714	1	4	4	0.148
4.715	1	5	5	0.257192
4.716	1	6	6	0.0559401
4.717	1	7	7	0.0367548
4.718	1	8	8	0.0617556
4.719	1	9	9	0.0649797
4.72	1	10	10	5.57499e+11
4.721	1	1	1	13.8517
4.722	1	2	2	0.508489
4.723	1	3	3	0.525436
4.724	1	4	4	0.102491
4.725	1	5	5	0.235785
4.726	1	6	6	0.0758398
4.727	1	7	7	0.0545274
4.728	1	8	8	0.0442212
4.729	1	9	9	0.0532999
4.73	1	10	10	5.03521e+11
4.731	1	1	1	16.6798
4.732	1	2	2	0.733921
4.733	1	3	3	0.620362
4.734	1	4	4	0.115828
4.735	1	5	5	0.188758
4.736	1	6	6	0.0969007
4.737	1	7	7	0.0725113
4.738	1	8	8	0.0289919
4.739	1	9	9	0.0419764
4.74	1	10	10	4.1947e+11
4.741	1	1	1	19.0462
4.742	1	2	2	1.05227
4.743	1	3	3	0.762546
4.744	1	4	4	0.193462
4.745	1	5	5	0.130378
4.746	1	6	6	0.115857
4.747	1	7	7	0.0874065
4.748	1	8	8	0.018546
4.749	1	9	9	0.0340418
4.75	1	10	10	3.12374e+11
4.751	1	1	1	20.9975
4.752	1	2	2	1.33716
4.753	1	3	3	0.905487
4.754	1	4	4	0.3204
4.755	1	5	5	0.0785691
4.756	1	6	6	0.129944
4.757	1	7	7	0.0967709
4.758	1	8	8	0.0143528
4.759	1	9	9	0.0309734
4.76	1	10	10	2.02497e+11
4.761	1	1	1	22.7118
4.762	1	2	2	1.49053
4.763	1	3	3	1.00006
4.764	1	4	4	0.466807
4.765	1	5	5	0.0476751
4.766	1	6	6	0.137672
4.767	1	7	7	0.0996577
4.768	1	8	8	0.0165054
4.769	1	9	9	0.0325457
4.77	1	10	10	1.18239e+11
4.771	1	1	1	24.3464
4.772	1	2	2	1.49395
4.773	1	3	3	1.01042
4.774	1	4	4	0.596322
4.775	1	5	5	0.0440327
4.776	1	6	6	0.139581
4.777	1	7	7	0.0964854
4.778	1	8	8	0.0236675
4.779	1	9	9	0.0370971
4.78	1	10	10	8.77791e+10
4.781	1	1	1	25.9187
4.782	1	2	2	1.42547
4.783	1	3	3	0.930588
4.784	1	4	4	0.676787
4.785	1	5	5	0.064515
4.786	1	6	6	0.137772
4.787	1	7	7	0.0889179
4.788	1	8	8	0.0334772
4.789	1	9	9	0.0422067
4.79	1	10	10	1.29971e+11
4.791	1	1	1	27.1514
4.792	1	2	2	1.43365
4.793	1	3	3	0.778906
4.794	1	4	4	0.69137
4.795	1	5	5	0.0983326
4.796	1	6	6	0.135444
4.797	1	7	7	0.0792521
4.798	1	8	8	0.0432489
4.799	1	9	9	0.045404
4.8	1	10	10	2.47289e+11
4.801	1	1	1	27.611
4.802	1	2	2	1.67795
4.803	1	3	3	0.593106
4.804	1	4	4	0.64158
4.805	1	5	5	0.131076
4.806	1	6	6	0.135719
4.807	1	7	7	0.0697765
4.808	1	8	8	0.0503567
4.809	1	9	9	0.0453958
4.81	1	10	10	4.22758e+11
4.811	1	1	1	26.8429
4.812	1	2	2	2.25842
4.813	1	3	3	0.41569
4.814	1	4	4	0.54552
4.815	1	5	5	0.15122
4.816	1	6	6	0.14058
4.817	1	7	7	0.0623325
4.818	1	8	8	0.0532024
4.819	1	9	9	0.0421527
4.82	1	10	10	6.23543e+11
4.821	1	1	1	24.601
4.822	1	2	2	3.15978
4.823	1	3	3	0.279262
4.824	1	4	4	0.432244
4.825	1	5	5	0.153585
4.826	1	6	6	0.150011
4.827	1	7	7	0.0575351
4.828	1	8	8	0.0511151
4.829	1	9	9	0.0369974
4.83	1	10	10	8.10739e+11
4.831	1	1	1	21.0935
4.832	1	2	2	4.23556
4.833	1	3	3	0.198811
4.834	1	4	4	0.33036
4.835	1	5	5	0.141094
4.836	1	6	6	0.16197
4.837	1	7	7	0.0549769
4.838	1	8	8	0.0448173
4.839	1	9	9	0.0319596
4.84	1	10	10	9.4698e+11
4.841	1	1	1	16.9948
4.842	1	2	2	5.24534
4.843	1	3	3	0.1704
4.844	1	4	4	0.262175
4.845	1	5	5	0.12296
4.846	1	6	6	0.172464
4.847	1	7	7	0.0538018
4.848	1	8	8	0.0359822
4.849	1	9	9	0.028884
4.85	1	10	10	1.01017e+12
4.851	1	1	1	13.2724
4.852	1	2	2	5.91852
4.853	1	3	3	0.177423
4.854	1	4	4	0.237412
4.855	1	5	5	0.110154
4.856	1	6	6	0.177038
4.857	1	7	7	0.0527397
4.858	1	8	8	0.0267214
4.859	1	9	9	0.0288197
4.86	1	10	10	9.96363e+11
4.861	1	1	1	10.9334
4.862	1	2	2	6.06215
4.863	1	3	3	0.19988
4.864	1	4	4	0.250758
4.865	1	5	5	0.111254
4.866	1	6	6	0.172045
4.867	1	7	7	0.0505073
4.868	1	8	8	0.0189666
4.869	1	9	9	0.0316121
4.87	1	10	10	9.1962e+11
4.871	1	1	1	10.6433
4.872	1	2	2	5.61214
4.873	1	3	3	0.222883
4.874	1	4	4	0.285707
4.875	1	5	5	0.128797
4.876	1	6	6	0.155884
4.877	1	7	7	0.0464307
4.878	1	8	8	0.0140537
4.879	1	9	9	0.0360586
4.88	1	10	10	8.0625e+11
4.881	1	1	1	12.5081
4.882	1	2	2	4.66783
4.883	1	3	3	0.240976
4.884	1	4	4	0.321264
4.885	1	5	5	0.1582
4.886	1	6	6	0.130193
4.887	1	7	7	0.0405213
4.888	1	8	8	0.0124223
4.889	1	9	9	0.0404095
4.89	1	10	10	6.84228e+11
4.891	1	1	1	15.9789
4.892	1	2	2	3.47619
4.893	1	3	3	0.258095
4.894	1	4	4	0.33867
4.895	1	5	5	0.189921
4.896	1	6	6	0.0993836
4.897	1	7	7	0.0335029
4.898	1	8	8	0.0136569
4.899	1	9	9	0.043141
4.9	1	10	10	5.75632e+11
4.901	1	1	1	19.9332
4.902	1	2	2	2.34274
4.903	1	3	3	0.279395
4.904	1	4	4	0.327037
4.905	1	5	5	0.213241
4.906	1	6	6	0.0699821
4.907	1	7	7	0.0265415
4.908	1	8	8	0.0167188
4.909	1	9	9	0.0433004
4.91	1	10	10	4.91366e+11
4.911	1	1	1	23.0541
4.912	1	2	2	1.5464
4.913	1	3	3	0.307455
4.914	1	4	4	0.286426
4.915	1	5	5	0.219381
4.916	1	6	6	0.0492339
4.917	1	7	7	0.0210342
4.918	1	8	8	0.0202994
4.919	1	9	9	0.041314
4.92	1	10	10	4.29287e+11
4.921	1	1	1	24.25
4.922	1	2	2	1.2495
4.923	1	3	3	0.338623
4.924	1	4	4	0.226104
4.925	1	5	5	0.205903
4.926	1	6	6	0.0429399
4.927	1	7	7	0.0183293
4.928	1	8	8	0.0233882
4.929	1	9	9	0.0383784
4.93	1	10	10	3.81447e+11
4.931	1	1	1	23.0304
4.932	1	2	2	1.44576
4.933	1	3	3	0.362783
4.934	1	4	4	0.162413
4.935	1	5	5	0.175687
4.936	1	6	6	0.0538237
4.937	1	7	7	0.0193187
4.938	1	8	8	0.0253358
4.939	1	9	9	0.0362443
4.94	1	10	10	3.4025e+11
4.941	1	1	1	19.6757
4.942	1	2	2	1.9738
4.943	1	3	3	0.367872
4.944	1	4	4	0.111723
4.945	1	5	5	0.136276
4.946	1	6	6	0.0804936
4.947	1	7	7	0.0240721
4.948	1	8	8	0.0261003
4.949	1	9	9	0.0364891
4.95	1	10	10	3.01802e+11
4.951	1	1	1	15.1541
4.952	1	2	2	2.57208
4.953	1	3	3	0.346449
4.954	1	4	4	0.0865742
4.955	1	5	5	0.0969146
4.956	1	6	6	0.117389
4.957	1	7	7	0.0317149
4.958	1	8	8	0.0260421
4.959	1	9	9	0.0398832
4.96	1	10	10	2.70373e+11
4.961	1	1	1	10.7479
4.962	1	2	2	2.97242
4.963	1	3	3	0.299641
4.964	1	4	4	0.0918286
4.965	1	5	5	0.0652925
4.966	1	6	6	0.156229
4.967	1	7	7	0.04054
4.968	1	8	8	0.0256595
4.969	1	9	9	0.0461161
4.97	1	10	10	2.56791e+11
4.971	1	1	1	7.72281
4.972	1	2	2	2.99855
4.973	1	3	3	0.239312
4.974	1	4	4	0.124126
4.975	1	5	5	0.0454394
4.976	1	6	6	0.187909
4.977	1	7	7	0.0483861
4.978	1	8	8	0.0252554
4.979	1	9	9	0.0539646
4.98	1	10	10	2.72117e+11
4.981	1	1	1	6.82666
4.982	1	2	2	2.62531
4.983	1	3	3	0.184654
4.984	1	4	4	0.173879
4.985	1	5	5	0.0372828
4.986	1	6	6	0.204347
4.987	1	7	7	0.0532917
4.988	1	8	8	0.0248548
4.989	1	9	9	0.0615795
4.99	1	10	10	3.21519e+11
4.991	1	1	1	8.08193
4.992	1	2	2	1.97645
4.993	1	3	3	0.156188
4.994	1	4	4	0.228121
4.995	1	5	5	0.0376194
4.996	1	6	6	0.201789
4.997	1	7	7	0.0539018
4.998	1	8	8	0.0240759
4.999	1	9	9	0.0671756
5	1	10	10	3.99281e+11
